onset	duration	Event Type
0.0166	6.0165	Picture
25.0911	0	Nothing
25.0911	0	Pulse
27.3683	0	Pulse
29.6456	0	Pulse
30.0992	5.0166	Picture
31.9229	0	Pulse
34.2002	0	Pulse
36.4774	0	Pulse
38.7547	0	Pulse
41.032	0	Pulse
43.3092	0	Pulse
44.1322	2.0166	Picture
45.5865	0	Pulse
47.8638	0	Pulse
50.1411	0	Pulse
52.4184	0	Pulse
54.6957	0	Pulse
55.2869	0	Response
55.6705	0	Response
55.9102	0	Response
56.4455	0	Response
56.6213	0	Response
56.9729	0	Pulse
57.1247	0	Response
57.4283	0	Response
57.5482	0	Response
57.6998	0	Response
57.8118	0	Response
58.1236	0	Response
58.2354	0	Response
58.7628	0	Response
58.8586	0	Response
59.2502	0	Pulse
61.1119	0	Response
61.1652	6.0165	Picture
61.5274	0	Pulse
63.8047	0	Pulse
66.082	0	Pulse
68.3593	0	Pulse
70.6366	0	Pulse
72.1982	5.0166	Picture
72.916	0	Pulse
75.1911	0	Pulse
77.4684	0	Pulse
79.7457	0	Pulse
82.023	0	Pulse
84.3002	0	Pulse
86.2312	2.0167	Picture
86.5775	0	Pulse
88.8548	0	Pulse
91.1321	0	Pulse
93.4094	0	Pulse
95.6866	0	Pulse
97.1809	0	Response
97.4764	0	Response
97.6283	0	Response
97.9719	0	Pulse
98.4433	0	Response
98.755	0	Response
98.8828	0	Response
98.9946	0	Response
99.0986	0	Response
99.8736	0	Response
100.025	0	Response
100.241	0	Pulse
100.585	0	Response
100.665	0	Response
101.584	0	Response
101.647	6.0166	Picture
102.519	0	Pulse
104.796	0	Pulse
107.073	0	Pulse
109.35	0	Pulse
111.628	0	Pulse
112.681	5.0166	Picture
113.905	0	Pulse
116.182	0	Pulse
118.459	0	Pulse
120.737	0	Pulse
123.014	0	Pulse
125.291	0	Pulse
126.714	2.0166	Picture
127.569	0	Pulse
129.846	0	Pulse
132.123	0	Pulse
134.4	0	Pulse
136.678	0	Pulse
137.261	0	Response
138.108	0	Response
138.42	0	Response
138.539	0	Response
138.627	0	Response
138.763	0	Response
138.843	0	Response
138.947	0	Response
138.955	0	Pulse
139.482	0	Response
141.232	0	Pulse
141.697	6.0165	Picture
143.51	0	Pulse
145.787	0	Pulse
148.064	0	Pulse
150.341	0	Pulse
152.619	0	Pulse
154.896	0	Pulse
155.73	8.0165	Picture
157.173	0	Pulse
159.45	0	Pulse
161.728	0	Pulse
164.005	0	Pulse
166.282	0	Pulse
168.56	0	Pulse
170.837	0	Pulse
172.762	2.0167	Picture
173.114	0	Pulse
175.391	0	Pulse
177.669	0	Pulse
179.427	0	Response
179.946	0	Pulse
180.393	0	Response
180.761	0	Response
180.905	0	Response
181.192	0	Response
181.336	0	Response
182.071	0	Response
182.223	0	Pulse
182.255	0	Response
183.526	0	Response
184.5	0	Pulse
