onset	duration	Event Type
0.0166	6.0165	Picture
47.231	0	Nothing
47.231	0	Pulse
49.5082	0	Pulse
51.7775	0	Pulse
53.232	5.0166	Picture
54.0628	0	Pulse
56.3401	0	Pulse
58.6174	0	Pulse
60.8866	0	Pulse
63.1719	0	Pulse
63.2651	2.0166	Picture
65.4492	0	Pulse
67.7265	0	Pulse
70.0038	0	Pulse
72.281	0	Pulse
74.2226	0	Response
74.4384	0	Response
74.5583	0	Pulse
74.6062	0	Response
74.7343	0	Response
75.0856	0	Response
75.2135	0	Response
75.3972	0	Response
75.5411	0	Response
76.3401	0	Response
76.8275	0	Pulse
79.1129	0	Pulse
79.2481	6.0165	Picture
81.3901	0	Pulse
83.6674	0	Pulse
85.9367	0	Pulse
88.222	0	Pulse
90.4993	0	Pulse
91.2811	5.0166	Picture
92.7765	0	Pulse
95.0458	0	Pulse
97.3311	0	Pulse
99.6084	0	Pulse
101.314	2.0166	Picture
101.886	0	Pulse
104.155	0	Pulse
106.44	0	Pulse
108.718	0	Pulse
110.995	0	Pulse
111.946	0	Response
112.121	0	Response
112.225	0	Response
112.369	0	Response
112.481	0	Response
112.601	0	Response
112.825	0	Response
112.96	0	Response
113.264	0	Pulse
113.791	0	Response
113.911	0	Response
114.079	0	Response
114.199	0	Response
114.487	0	Response
114.606	0	Response
115.397	0	Response
115.549	0	Pulse
117.297	6.0165	Picture
117.827	0	Pulse
120.106	0	Pulse
122.381	0	Pulse
124.658	0	Pulse
126.936	0	Pulse
129.205	0	Pulse
129.33	5.0166	Picture
131.49	0	Pulse
133.768	0	Pulse
136.045	0	Pulse
138.314	0	Pulse
139.363	2.0166	Picture
140.599	0	Pulse
142.877	0	Pulse
145.154	0	Pulse
147.423	0	Pulse
149.708	0	Pulse
150.132	0	Response
150.412	0	Response
150.516	0	Response
150.659	0	Response
150.763	0	Response
150.883	0	Response
150.995	0	Response
151.107	0	Response
151.203	0	Response
151.322	0	Response
151.458	0	Response
151.562	0	Response
151.666	0	Response
151.802	0	Response
151.913	0	Response
151.986	0	Pulse
152.018	0	Response
152.122	0	Response
152.249	0	Response
152.361	0	Response
152.489	0	Response
152.593	0	Response
152.721	0	Response
152.825	0	Response
152.945	0	Response
153.056	0	Response
153.192	0	Response
153.376	0	Response
153.488	0	Response
153.608	0	Response
153.712	0	Response
153.816	0	Response
153.935	0	Response
154.031	0	Response
154.143	0	Response
154.247	0	Response
154.263	0	Pulse
154.359	0	Response
154.495	0	Response
154.599	0	Response
155.318	0	Response
155.38	6.0165	Picture
156.532	0	Pulse
158.818	0	Pulse
161.095	0	Pulse
163.372	0	Pulse
165.641	0	Pulse
167.927	0	Pulse
170.204	0	Pulse
170.413	6.0165	Picture
172.481	0	Pulse
174.758	0	Pulse
177.036	0	Pulse
179.313	0	Pulse
181.582	0	Pulse
183.446	2.0167	Picture
183.868	0	Pulse
186.145	0	Pulse
188.422	0	Pulse
190.691	0	Pulse
192.977	0	Pulse
194.071	0	Response
194.335	0	Response
194.431	0	Response
194.551	0	Response
194.639	0	Response
194.751	0	Response
194.846	0	Response
194.934	0	Response
195.022	0	Response
195.126	0	Response
195.23	0	Response
195.254	0	Pulse
195.302	0	Response
195.413	0	Response
195.502	0	Response
195.598	0	Response
195.685	0	Response
195.773	0	Response
195.869	0	Response
195.957	0	Response
196.061	0	Response
196.157	0	Response
196.269	0	Response
196.365	0	Response
196.484	0	Response
196.604	0	Response
196.7	0	Response
196.82	0	Response
196.924	0	Response
197.252	0	Response
197.339	0	Response
197.531	0	Pulse
198.346	0	Response
199.801	0	Pulse
202.086	0	Pulse
202.429	6.0165	Picture
204.363	0	Pulse
206.64	0	Pulse
208.91	0	Pulse
211.195	0	Pulse
213.472	0	Pulse
215.75	0	Pulse
217.462	6.0165	Picture
218.019	0	Pulse
220.304	0	Pulse
222.581	0	Pulse
224.859	0	Pulse
227.136	0	Pulse
229.413	0	Pulse
230.494	2.0167	Picture
231.69	0	Pulse
233.96	0	Pulse
236.245	0	Pulse
238.522	0	Pulse
240.8	0	Pulse
242.398	0	Response
242.573	0	Response
242.749	0	Response
242.973	0	Response
243.069	0	Pulse
243.564	0	Response
243.708	0	Response
244.971	0	Response
245.354	0	Pulse
247.631	0	Pulse
249.477	6.0165	Picture
249.909	0	Pulse
264.51	6.0165	Picture
277.543	2.0167	Picture
287.526	2.0167	Picture
300.543	8.0165	Picture
317.576	2.0166	Picture
327.064	0	Response
327.288	0	Response
327.384	0	Response
327.48	0	Response
327.568	0	Response
327.656	0	Response
327.72	0	Response
327.824	0	Response
327.903	0	Response
327.991	0	Response
328.079	0	Response
328.175	0	Response
328.255	0	Response
328.343	0	Response
328.423	0	Response
328.519	0	Response
328.599	0	Response
328.687	0	Response
328.758	0	Response
328.854	0	Response
328.942	0	Response
329.038	0	Response
329.102	0	Response
329.206	0	Response
329.286	0	Response
329.366	0	Response
329.47	0	Response
329.558	0	Response
329.669	0	Response
329.773	0	Response
329.861	0	Response
329.933	0	Response
330.125	0	Response
330.229	0	Response
330.604	0	Response
330.708	0	Response
331.028	0	Response
334.559	6.0165	Picture
349.592	8.0165	Picture
366.625	2.0166	Picture
375.534	0	Response
375.678	0	Response
375.774	0	Response
375.894	0	Response
376.238	0	Response
376.373	0	Response
376.653	0	Response
376.789	0	Response
377.98	0	Response
383.608	6.0165	Picture
398.641	8.0165	Picture
415.673	2.0167	Picture
424.556	0	Response
424.78	0	Response
424.907	0	Response
425.011	0	Response
425.099	0	Response
425.203	0	Response
425.291	0	Response
425.427	0	Response
425.523	0	Response
425.643	0	Response
425.778	0	Response
425.89	0	Response
425.986	0	Response
426.098	0	Response
426.346	0	Response
426.458	0	Response
