onset	duration	Event Type
0.0166	6.0069	Picture
31.7314	0	Pulse
31.7315	0	Nothing
34.0114	0	Pulse
36.2913	0	Pulse
37.7432	7.0081	Picture
38.5712	0	Pulse
40.8512	0	Pulse
43.1311	0	Pulse
45.4111	0	Pulse
47.691	0	Pulse
49.971	0	Pulse
50.7582	2.0022	Picture
52.2509	0	Pulse
54.5309	0	Pulse
56.8108	0	Pulse
59.0908	0	Pulse
61.3707	0	Pulse
62.5786	0	Response
62.7787	0	Response
63.4587	0	Response
63.6507	0	Pulse
63.9226	0	Response
64.2507	0	Response
64.4826	0	Response
64.5866	0	Response
64.8026	0	Response
65.9306	0	Pulse
65.9626	0	Response
67.7443	6.0069	Picture
68.2106	0	Pulse
70.4905	0	Pulse
72.7705	0	Pulse
75.0504	0	Pulse
77.3303	0	Pulse
79.6103	0	Pulse
79.7581	7.008	Picture
81.8902	0	Pulse
84.1702	0	Pulse
86.4501	0	Pulse
88.7301	0	Pulse
91.01	0	Pulse
92.773	2.0023	Picture
93.29	0	Pulse
95.5699	0	Pulse
97.8499	0	Pulse
100.13	0	Pulse
102.41	0	Pulse
104.41	0	Response
104.65	0	Response
104.69	0	Pulse
104.85	0	Response
106.77	0	Response
106.97	0	Pulse
107.258	0	Response
107.594	0	Response
108.074	0	Response
108.194	0	Response
108.658	0	Response
109.25	0	Pulse
109.759	6.0069	Picture
111.529	0	Pulse
113.809	0	Pulse
116.089	0	Pulse
118.369	0	Pulse
120.649	0	Pulse
121.773	7.008	Picture
122.929	0	Pulse
125.209	0	Pulse
127.489	0	Pulse
129.769	0	Pulse
132.049	0	Pulse
134.329	0	Pulse
134.788	2.0023	Picture
136.609	0	Pulse
138.889	0	Pulse
141.169	0	Pulse
143.449	0	Pulse
145.729	0	Pulse
146.761	0	Response
147.625	0	Response
147.857	0	Response
148.009	0	Pulse
148.457	0	Response
149.057	0	Response
150.289	0	Pulse
151.774	6.0069	Picture
152.569	0	Pulse
154.849	0	Pulse
157.129	0	Pulse
159.408	0	Pulse
161.688	0	Pulse
163.968	0	Pulse
164.789	6.0069	Picture
166.248	0	Pulse
168.528	0	Pulse
170.808	0	Pulse
173.088	0	Pulse
175.368	0	Pulse
177.648	0	Pulse
179.806	2.0023	Picture
179.928	0	Pulse
182.208	0	Pulse
184.488	0	Pulse
186.768	0	Pulse
187.832	0	Response
188.216	0	Response
189.048	0	Pulse
189.152	0	Response
191.328	0	Pulse
193.608	0	Pulse
193.806	6.0069	Picture
195.888	0	Pulse
198.167	0	Pulse
200.447	0	Pulse
202.727	0	Pulse
205.007	0	Pulse
206.821	6.0069	Picture
207.287	0	Pulse
209.567	0	Pulse
211.847	0	Pulse
214.127	0	Pulse
216.407	0	Pulse
218.687	0	Pulse
220.967	0	Pulse
221.838	2.0023	Picture
223.247	0	Pulse
225.527	0	Pulse
227.807	0	Pulse
228.829	2.0023	Picture
230.087	0	Pulse
232.367	0	Pulse
234.647	0	Pulse
239.842	6.0069	Picture
254.859	2.0023	Picture
262.982	0	Response
263.278	0	Response
263.486	0	Response
264.286	0	Response
265.182	0	Response
268.858	6.0069	Picture
282.874	6.0069	Picture
295.889	2.0023	Picture
304.941	0	Response
305.221	0	Response
305.629	0	Response
305.893	0	Response
306.749	0	Response
311.891	6.0069	Picture
325.907	6.0069	Picture
338.922	2.0023	Picture
348.3	0	Response
348.548	0	Response
348.796	0	Response
349.092	0	Response
349.612	0	Response
354.924	6.0069	Picture
368.94	6.0068	Picture
381.955	2.0023	Picture
391.147	0	Response
391.363	0	Response
391.979	0	Response
392.203	0	Response
392.603	0	Response
397.957	6.0069	Picture
412.974	7.008	Picture
428.992	2.0023	Picture
437.802	0	Response
438.154	0	Response
438.49	0	Response
439.034	0	Response
439.242	0	Response
439.562	0	Response
439.842	0	Response
445.978	6.0069	Picture
460.995	7.008	Picture
477.014	2.0023	Picture
485.929	0	Response
486.281	0	Response
486.473	0	Response
487.449	0	Response
487.913	0	Response
488.121	0	Response
488.177	0	Response
488.361	0	Response
488.417	0	Response
488.601	0	Response
488.769	0	Response
494	6.0069	Picture
509.017	7.0081	Picture
525.036	2.0023	Picture
534.08	0	Response
535.072	0	Response
535.24	0	Response
535.68	0	Response
536.408	0	Response
542.022	6.0068	Picture
553.034	5.0057	Picture
565.048	2.0023	Picture
579.463	0	Response
583.035	6.0069	Picture
594.048	5.0057	Picture
606.062	2.0023	Picture
619.06	2.0023	Picture
628.071	5.0057	Picture
640.084	2.0023	Picture
653.925	0	Response
654.245	0	Response
654.901	0	Response
658.072	6.0069	Picture
670.085	6.0069	Picture
685.103	2.0023	Picture
692.94	0	Response
693.924	0	Response
694.644	0	Response
695.164	0	Response
695.556	0	Response
698.101	6.0069	Picture
710.115	6.0069	Picture
725.132	2.0023	Picture
732.843	0	Response
735.611	0	Response
735.891	0	Response
736.051	0	Response
736.371	0	Response
738.13	6.0069	Picture
750.144	6.0068	Picture
765.161	2.0023	Picture
772.152	2.0023	Picture
781.163	7.008	Picture
793.177	2.0023	Picture
807.177	0	Response
807.657	0	Response
808.337	0	Response
808.625	0	Response
808.945	0	Response
811.164	6.0069	Picture
822.177	7.008	Picture
834.19	2.0023	Picture
847.888	0	Response
850.632	0	Response
850.848	0	Response
852.178	6.0069	Picture
863.19	7.0081	Picture
875.204	2.0023	Picture
889.223	0	Response
890.415	0	Response
890.575	0	Response
893.191	6.0069	Picture
906.206	5.0058	Picture
920.222	2.0023	Picture
926.212	2.0023	Picture
937.225	5.0058	Picture
951.241	2.0023	Picture
957.958	0	Response
959.574	0	Response
959.734	0	Response
964.24	6.0069	Picture
977.254	5.0057	Picture
991.27	2.0023	Picture
998.061	0	Response
998.637	0	Response
998.773	0	Response
999.517	0	Response
999.709	0	Response
1004.27	6.0069	Picture
1019.29	6.0069	Picture
1033.3	2.0023	Picture
1043.14	0	Response
1043.92	0	Response
1044.32	0	Response
1044.81	0	Response
1045.03	0	Response
1051.29	6.0069	Picture
1066.31	6.0071	Picture
1080.32	2.0023	Picture
1090.11	0	Response
1091.04	0	Response
1091.29	0	Response
1091.79	0	Response
1092.23	0	Response
1098.31	6.0068	Picture
1113.33	6.0069	Picture
1127.34	2.0023	Picture
1136.34	2.0023	Picture
1149.35	7.0081	Picture
1162.37	2.0023	Picture
1167.42	0	Response
1168.09	0	Response
1168.37	0	Response
1168.83	0	Response
1169.44	0	Response
1175.37	6.0069	Picture
1190.38	7.008	Picture
1203.4	2.0023	Picture
1207.39	2.0023	Picture
1220.4	7.0081	Picture
1233.41	2.0023	Picture
