onset	duration	Event Type
0.05	6.0068	Picture
17.2951	0	Nothing
17.2951	0	Pulse
19.567	0	Pulse
21.8549	0	Pulse
24.1349	0	Pulse
26.2967	8.0091	Picture
26.4148	0	Pulse
28.6867	0	Pulse
30.8867	0	Response
30.9746	0	Pulse
33.2546	0	Pulse
35.5346	0	Pulse
37.8065	0	Pulse
40.0944	0	Pulse
41.2704	0	Response
41.3138	2.0023	Picture
42.3744	0	Pulse
44.6543	0	Pulse
46.9263	0	Pulse
47.1021	0	Response
47.3181	0	Response
47.4701	0	Response
47.6222	0	Response
47.7742	0	Response
47.9021	0	Response
49.2142	0	Pulse
49.2221	0	Response
51.4941	0	Pulse
53.7741	0	Pulse
54.312	6.0069	Picture
56.046	0	Pulse
58.3339	0	Pulse
60.6139	0	Pulse
62.8938	0	Pulse
65.1257	0	Response
65.1736	0	Pulse
67.4537	0	Pulse
69.3292	8.0091	Picture
69.7336	0	Pulse
72.0136	0	Pulse
74.2855	0	Pulse
75.0855	0	Response
76.5734	0	Pulse
78.2134	0	Response
78.8533	0	Pulse
81.1333	0	Pulse
83.4053	0	Pulse
84.3464	2.0022	Picture
85.6932	0	Pulse
87.9731	0	Pulse
88.917	0	Response
89.117	0	Response
89.237	0	Response
89.373	0	Response
89.461	0	Response
89.605	0	Response
89.685	0	Response
89.8051	0	Response
89.893	0	Response
90.013	0	Response
90.109	0	Response
90.221	0	Response
90.253	0	Pulse
90.525	0	Response
90.645	0	Response
92.5251	0	Pulse
92.581	0	Response
92.7329	0	Response
93.9407	0	Response
94.2209	0	Response
94.6849	0	Response
94.8129	0	Pulse
94.8528	0	Response
95.4208	0	Response
97.0929	0	Pulse
97.3445	6.0069	Picture
99.3728	0	Pulse
101.645	0	Pulse
103.933	0	Pulse
106.213	0	Pulse
107.573	0	Response
107.772	0	Response
108.493	0	Pulse
110.764	0	Pulse
112.362	8.0092	Picture
113.052	0	Pulse
114.98	0	Response
115.332	0	Pulse
117.612	0	Pulse
119.884	0	Pulse
122.172	0	Pulse
124.452	0	Pulse
126.724	0	Pulse
127.379	2.0023	Picture
129.004	0	Pulse
131.292	0	Pulse
132.46	0	Response
133.572	0	Pulse
135.844	0	Pulse
138.132	0	Pulse
140.377	6.0068	Picture
140.412	0	Pulse
142.692	0	Pulse
144.964	0	Pulse
147.251	0	Pulse
149.531	0	Pulse
151.811	0	Pulse
152.391	6.0069	Picture
154.083	0	Pulse
156.371	0	Pulse
156.683	0	Response
158.651	0	Pulse
160.931	0	Pulse
163.203	0	Pulse
165.491	0	Pulse
167.408	2.0023	Picture
167.771	0	Pulse
167.883	0	Response
168.011	0	Response
170.051	0	Pulse
172.323	0	Pulse
172.397	2.0023	Picture
174.611	0	Pulse
176.891	0	Pulse
179.171	0	Pulse
181.443	0	Pulse
182.409	6.0068	Picture
183.731	0	Pulse
186.011	0	Pulse
188.29	0	Pulse
190.562	0	Pulse
192.85	0	Pulse
195.13	0	Pulse
197.409	0	Pulse
197.426	2.0023	Picture
199.682	0	Pulse
201.97	0	Pulse
203.274	0	Response
203.49	0	Response
204.25	0	Pulse
205.242	0	Response
205.386	0	Response
206.53	0	Pulse
207.986	0	Response
208.218	0	Response
208.442	0	Response
208.626	0	Response
208.802	0	Pulse
209.362	0	Response
209.514	0	Response
210.306	0	Response
210.554	0	Response
211.09	0	Pulse
211.882	0	Response
212.082	0	Response
212.322	0	Response
212.498	0	Response
213.37	0	Pulse
213.45	0	Response
213.642	0	Response
214.145	0	Response
214.212	6.0069	Picture
215.65	0	Pulse
217.922	0	Pulse
220.209	0	Pulse
226.225	6.0069	Picture
241.242	2.0023	Picture
247.513	0	Response
252.238	6.0069	Picture
263.251	5.0057	Picture
