Scenario - fish market
Logfile written - 03/28/2015 17:39:49

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

sub-11	1	Picture	instruction	500	0	1	60068	2	0	60000	other	0
sub-11	2	Nothing	main_pulse	172951	112382	1			0		other	0
sub-11	2	Pulse	8	172951	112382	1
sub-11	2	Pulse	8	195670	135101	1
sub-11	2	Pulse	8	218549	157980	1
sub-11	2	Pulse	8	241349	180780	1
sub-11	3	Picture	PC	262967	0	1	80091	2	0	80000	other	0
sub-11	3	Pulse	8	264148	1181	1
sub-11	3	Pulse	8	286867	23900	2
sub-11	3	Response	3	308867	45900	1
sub-11	3	Pulse	8	309746	46779	1
sub-11	3	Pulse	8	332546	69579	1
sub-11	3	Pulse	8	355346	92379	1
sub-11	3	Pulse	8	378065	115098	1
sub-11	3	Pulse	8	400944	137977	2
sub-11	3	Response	3	412704	149737	1
sub-11	3	Picture	Win	413138	150171	1	20023	2	150000	20000	other	0
sub-11	3	Pulse	8	423744	160777	1
sub-11	3	Pulse	8	446543	183576	1
sub-11	3	Pulse	8	469263	206296	1
sub-11	3	Response	2	471021	208054	2
sub-11	3	Response	5	473181	210214	2
sub-11	3	Response	2	474701	211734	1
sub-11	3	Response	5	476222	213255	2
sub-11	3	Response	2	477742	214775	2
sub-11	3	Response	5	479021	216054	1
sub-11	3	Pulse	8	492142	229175	1
sub-11	3	Response	3	492221	229254	1
sub-11	3	Pulse	8	514941	251974	1
sub-11	3	Pulse	8	537741	274774	1
sub-11	4	Picture	Your_decision: 7 Proposer2: 8 Responder1: 6.8	543120	0	1	60069	2	0	60000	other	0
sub-11	4	Pulse	8	560460	17340	1
sub-11	4	Pulse	8	583339	40219	2
sub-11	4	Pulse	8	606139	63019	1
sub-11	4	Pulse	8	628938	85818	1
sub-11	4	Response	3	651257	108137	1
sub-11	4	Pulse	8	651736	108616	2
sub-11	4	Pulse	8	674537	131417	1
sub-11	5	Picture	UG	693292	0	1	80091	2	0	80000	other	0
sub-11	5	Pulse	8	697336	4044	1
sub-11	5	Pulse	8	720136	26844	1
sub-11	5	Pulse	8	742855	49563	1
sub-11	5	Response	3	750855	57563	1
sub-11	5	Pulse	8	765734	72442	2
sub-11	5	Response	3	782134	88842	1
sub-11	5	Pulse	8	788533	95241	2
sub-11	5	Pulse	8	811333	118041	1
sub-11	5	Pulse	8	834053	140761	1
sub-11	5	Picture	Win	843464	150172	1	20022	2	150000	20000	other	0
sub-11	5	Pulse	8	856932	163640	1
sub-11	5	Pulse	8	879731	186439	1
sub-11	5	Response	2	889170	195878	1
sub-11	5	Response	5	891170	197878	1
sub-11	5	Response	2	892370	199078	1
sub-11	5	Response	5	893730	200438	1
sub-11	5	Response	2	894610	201318	1
sub-11	5	Response	5	896050	202758	1
sub-11	5	Response	2	896850	203558	1
sub-11	5	Response	5	898051	204759	1
sub-11	5	Response	2	898930	205638	1
sub-11	5	Response	5	900130	206838	2
sub-11	5	Response	2	901090	207798	1
sub-11	5	Response	5	902210	208918	1
sub-11	5	Pulse	8	902530	209238	1
sub-11	5	Response	2	905250	211958	1
sub-11	5	Response	5	906450	213158	1
sub-11	5	Pulse	8	925251	231959	2
sub-11	5	Response	2	925810	232518	1
sub-11	5	Response	5	927329	234037	1
sub-11	5	Response	1	939407	246115	3
sub-11	5	Response	4	942209	248917	1
sub-11	5	Response	2	946849	253557	1
sub-11	5	Pulse	8	948129	254837	2
sub-11	5	Response	5	948528	255236	2
sub-11	5	Response	3	954208	260916	1
sub-11	5	Pulse	8	970929	277637	1
sub-11	6	Picture	Your_decision: 5.2 Responder: 5	973445	0	2	60069	3	0	60000	other	0
sub-11	6	Pulse	8	993728	20283	1
sub-11	6	Pulse	8	1016448	43003	1
sub-11	6	Pulse	8	1039327	65882	1
sub-11	6	Pulse	8	1062126	88681	2
sub-11	6	Response	2	1075726	102281	1
sub-11	6	Response	5	1077725	104280	1
sub-11	6	Pulse	8	1084926	111481	1
sub-11	6	Pulse	8	1107645	134200	1
sub-11	7	Picture	RC	1123617	0	1	80092	2	0	80000	other	0
sub-11	7	Pulse	8	1130524	6907	2
sub-11	7	Response	3	1149804	26187	1
sub-11	7	Pulse	8	1153324	29707	1
sub-11	7	Pulse	8	1176123	52506	1
sub-11	7	Pulse	8	1198843	75226	1
sub-11	7	Pulse	8	1221722	98105	1
sub-11	7	Pulse	8	1244521	120904	2
sub-11	7	Pulse	8	1267241	143624	1
sub-11	7	Picture	Win	1273789	150172	1	20023	2	150000	20000	other	0
sub-11	7	Pulse	8	1290040	166423	1
sub-11	7	Pulse	8	1312919	189302	2
sub-11	7	Response	3	1324599	200982	2
sub-11	7	Pulse	8	1335719	212102	1
sub-11	7	Pulse	8	1358438	234821	1
sub-11	7	Pulse	8	1381317	257700	2
sub-11	8	Picture	Your_decision: 7.1 Responder1: 4.5 Responder2: 2.4	1403771	0	1	60068	3	0	60000	other	0
sub-11	8	Pulse	8	1404117	346	1
sub-11	8	Pulse	8	1426916	23145	2
sub-11	8	Pulse	8	1449636	45865	1
sub-11	8	Pulse	8	1472515	68744	2
sub-11	8	Pulse	8	1495314	91543	2
sub-11	8	Pulse	8	1518114	114343	1
sub-11	9	Picture	PC	1523908	0	1	60069	2	0	60000	other	0
sub-11	9	Pulse	8	1540833	16925	1
sub-11	9	Pulse	8	1563713	39805	1
sub-11	9	Response	3	1566832	42924	1
sub-11	9	Pulse	8	1586512	62604	1
sub-11	9	Pulse	8	1609311	85403	2
sub-11	9	Pulse	8	1632031	108123	1
sub-11	9	Pulse	8	1654910	131002	2
sub-11	9	Picture	Loss	1674080	150172	1	20023	2	150000	20000	other	0
sub-11	9	Pulse	8	1677710	153802	1
sub-11	9	Response	1	1678829	154921	1
sub-11	9	Response	4	1680108	156200	2
sub-11	9	Pulse	8	1700509	176601	1
sub-11	9	Pulse	8	1723228	199320	1
sub-11	10	Picture	Miss	1723970	0	1	20023	2	0	20000	other	0
sub-11	10	Pulse	8	1746108	22138	1
sub-11	10	Pulse	8	1768907	44937	1
sub-11	10	Pulse	8	1791706	67736	2
sub-11	10	Pulse	8	1814426	90456	1
sub-11	11	Picture	UG	1824085	0	1	60068	2	0	60000	other	0
sub-11	11	Pulse	8	1837305	13220	1
sub-11	11	Pulse	8	1860105	36020	1
sub-11	11	Pulse	8	1882904	58819	1
sub-11	11	Pulse	8	1905623	81538	2
sub-11	11	Pulse	8	1928503	104418	1
sub-11	11	Pulse	8	1951302	127217	1
sub-11	11	Pulse	8	1974094	150009	9
sub-11	11	Picture	Win	1974256	150171	1	20023	2	150000	20000	other	0
sub-11	11	Pulse	8	1996821	172736	1
sub-11	11	Pulse	8	2019700	195615	2
sub-11	11	Response	1	2032739	208654	1
