""	"participant_id"	"block_n"	"snb"	"bid"	"b2_bid"	"s1_rp"	"s2_rp"	"outcome"	"rt"	"profit"	"country"	"out_bool"	"out_prev"	"out_aprev"	"bid_prev"	"bid_aprev"	"bid_next"	"bid_anext"	"dl"
"1154"	"sub-02"	5	"SC"	4.7	NA	2	8.1	"accept"	6664	5.3	"RU"	TRUE	1	1	4.8	0	4.2	NA	1
"1155"	"sub-02"	5	"BC"	NA	100	100	NA	NA	NA	NA	"RU"	NA	1	1	7.6	0	6.4	NA	NA
"1156"	"sub-02"	6	"NC"	NA	NA	100	NA	NA	NA	NA	"RU"	NA	1	NA	4.8	0	4.4	4.2	NA
"1157"	"sub-02"	6	"SC"	4.2	NA	0	0.1	"accept"	8286	5.8	"RU"	TRUE	1	NA	4.7	0	4.6	6.4	1
"1158"	"sub-02"	6	"BC"	6.4	6.2	0.1	NA	"accept"	9037	3.6	"RU"	TRUE	NA	1	NA	0	7.1	4.4	NA
"1159"	"sub-02"	7	"NC"	4.4	NA	5	NA	"reject"	13497	0	"RU"	FALSE	NA	1	NA	0	4.8	4.6	NA
"1160"	"sub-02"	7	"SC"	4.6	NA	2	0	"accept"	12409	5.4	"RU"	TRUE	1	0	4.2	0	NA	7.1	0
"1161"	"sub-02"	7	"BC"	7.1	7.8	4.5	NA	"reject"	12681	0	"RU"	FALSE	1	1	6.4	0	7.7	4.8	0
"1162"	"sub-02"	8	"NC"	4.8	NA	2.9	NA	"accept"	13862	5.2	"RU"	TRUE	0	0	4.4	0	NA	NA	1
"1163"	"sub-02"	8	"SC"	NA	NA	100	100	NA	NA	NA	"RU"	NA	1	1	4.6	0	4.8	7.7	NA
"1164"	"sub-02"	8	"BC"	7.7	6.3	4.5	NA	"accept"	15071	2.3	"RU"	TRUE	0	NA	7.1	0	7.9	NA	1
"1165"	"sub-02"	9	"NC"	NA	NA	100	NA	NA	NA	NA	"RU"	NA	1	1	4.8	0	4.7	4.8	NA
"1166"	"sub-02"	9	"SC"	4.8	NA	0	1	"accept"	9323	5.2	"RU"	TRUE	NA	NA	NA	0	4.7	7.9	NA
"1167"	"sub-02"	9	"BC"	7.9	8.9	6	NA	"reject"	8801	0	"RU"	FALSE	1	1	7.7	0	NA	4.7	0
"1168"	"sub-02"	10	"NC"	4.7	NA	4	NA	"accept"	15649	5.3	"RU"	TRUE	NA	0	NA	0	4.4	4.7	NA
"1169"	"sub-02"	10	"SC"	4.7	NA	3	4.5	"accept"	16109	5.3	"RU"	TRUE	1	1	4.8	0	4.1	NA	1
"1170"	"sub-02"	10	"BC"	NA	100	100	NA	NA	NA	NA	"RU"	NA	0	1	7.9	0	8.4	4.4	NA
"1171"	"sub-02"	11	"NC"	4.4	NA	0	NA	"accept"	5834	5.6	"RU"	TRUE	1	NA	4.7	0	4.4	4.1	1
"1172"	"sub-02"	11	"SC"	4.1	NA	3.2	2	"accept"	4965	5.9	"RU"	TRUE	1	1	4.7	0	4.2	8.4	1
"1173"	"sub-02"	11	"BC"	8.4	6.5	2.4	NA	"accept"	5278	1.6	"RU"	TRUE	NA	1	NA	0	8.1	4.4	NA
"1174"	"sub-02"	12	"NC"	4.4	NA	0	NA	"accept"	4647	5.6	"RU"	TRUE	1	1	4.4	0	4.1	4.2	1
"1175"	"sub-02"	12	"SC"	4.2	NA	2	4.6	"accept"	4607	5.8	"RU"	TRUE	1	1	4.1	0	4	8.1	0
"1176"	"sub-02"	12	"BC"	8.1	6.8	4.7	NA	"accept"	4190	1.9	"RU"	TRUE	1	1	8.4	0	7.9	4.1	1
"1177"	"sub-02"	13	"NC"	4.1	NA	2	NA	"accept"	14961	5.9	"RU"	TRUE	1	1	4.4	0	NA	4	1
"1178"	"sub-02"	13	"SC"	4	NA	2	4	"accept"	14195	6	"RU"	TRUE	1	1	4.2	0	3.8	7.9	1
"1179"	"sub-02"	13	"BC"	7.9	8	3.5	NA	"reject"	14020	0	"RU"	FALSE	1	1	8.1	0	7.6	NA	1
"1180"	"sub-02"	14	"NC"	NA	NA	100	NA	NA	NA	NA	"RU"	NA	1	0	4.1	0	3.7	3.8	NA
"1181"	"sub-02"	14	"SC"	3.8	NA	2.1	4	"accept"	4815	6.2	"RU"	TRUE	1	NA	4	0	NA	7.6	1
"1182"	"sub-02"	14	"BC"	7.6	9	5.9	NA	"reject"	6009	0	"RU"	FALSE	0	1	7.9	0	8.4	3.7	0
"1183"	"sub-02"	15	"NC"	3.7	NA	4	NA	"reject"	20224	0	"RU"	FALSE	NA	0	NA	0	3.9	NA	NA
"1184"	"sub-02"	15	"SC"	NA	NA	100	100	NA	NA	NA	"RU"	NA	1	0	3.8	0	3.7	8.4	NA
"1185"	"sub-02"	15	"BC"	8.4	8.2	5.5	NA	"accept"	21741	1.6	"RU"	TRUE	0	NA	7.6	0	7.6	3.9	1
"1186"	"sub-02"	16	"NC"	3.9	NA	0	NA	"accept"	5766	6.1	"RU"	TRUE	0	1	3.7	0	4.2	3.7	1
"1187"	"sub-02"	16	"SC"	3.7	NA	3.6	0	"accept"	4047	6.3	"RU"	TRUE	NA	1	NA	0	4.1	7.6	NA
"1188"	"sub-02"	16	"BC"	7.6	8.3	4	NA	"reject"	4063	0	"RU"	FALSE	1	1	8.4	0	8.3	4.2	1
"1189"	"sub-02"	17	"NC"	4.2	NA	3	NA	"accept"	16628	5.8	"RU"	TRUE	1	0	3.9	0	3.5	4.1	0
"1190"	"sub-02"	17	"SC"	4.1	NA	2.7	0.1	"accept"	17604	5.9	"RU"	TRUE	1	1	3.7	0	3.6	8.3	0
"1191"	"sub-02"	17	"BC"	8.3	8	7	NA	"accept"	18941	1.7	"RU"	TRUE	0	1	7.6	0	NA	3.5	1
"1192"	"sub-02"	18	"NC"	3.5	NA	1	NA	"accept"	12910	6.5	"RU"	TRUE	1	1	4.2	0	3.9	3.6	1
"1193"	"sub-02"	18	"SC"	3.6	NA	2.6	3.4	"accept"	15217	6.4	"RU"	TRUE	1	1	4.1	0	NA	NA	1
"1194"	"sub-02"	18	"BC"	NA	100	100	NA	NA	NA	NA	"RU"	NA	1	1	8.3	0	8.3	3.9	NA
"1195"	"sub-02"	19	"NC"	3.9	NA	3	NA	"accept"	10971	6.1	"RU"	TRUE	1	NA	3.5	0	NA	NA	0
"1196"	"sub-02"	19	"SC"	NA	NA	100	100	NA	NA	NA	"RU"	NA	1	1	3.6	0	3.9	8.3	NA
"1197"	"sub-02"	19	"BC"	8.3	8.1	4.5	NA	"accept"	12915	1.7	"RU"	TRUE	NA	NA	NA	0	8.3	NA	NA
"1198"	"sub-02"	20	"NC"	NA	NA	100	NA	NA	NA	NA	"RU"	NA	1	1	3.9	0	3.3	3.9	NA
"1199"	"sub-02"	20	"SC"	3.9	NA	2.9	0.1	"accept"	9825	6.1	"RU"	TRUE	NA	NA	NA	0	NA	8.3	NA
"1200"	"sub-02"	20	"BC"	8.3	8.1	0.1	NA	"accept"	9684	1.7	"RU"	TRUE	1	1	8.3	0	8	3.3	1
"1201"	"sub-02"	21	"NC"	3.3	NA	6.8	NA	"reject"	9870	0	"RU"	FALSE	NA	1	NA	0	3.5	NA	NA
"1202"	"sub-02"	21	"SC"	NA	NA	100	100	NA	NA	NA	"RU"	NA	1	0	3.9	0	3.9	8	NA
"1203"	"sub-02"	21	"BC"	8	8.2	7.9	NA	"reject"	9737	0	"RU"	FALSE	1	NA	8.3	0	8.3	3.5	1
"1204"	"sub-02"	22	"NC"	3.5	NA	4	NA	"reject"	5514	0	"RU"	FALSE	0	0	3.3	0	4.1	3.9	1
"1205"	"sub-02"	22	"SC"	3.9	NA	2.8	0	"accept"	5566	6.1	"RU"	TRUE	NA	0	NA	0	3.9	8.3	NA
"1206"	"sub-02"	22	"BC"	8.3	8.4	6	NA	"reject"	6696	0	"RU"	FALSE	0	1	8	0	8.5	4.1	1
"1207"	"sub-02"	23	"NC"	4.1	NA	3.4	NA	"accept"	12597	5.9	"RU"	TRUE	0	0	3.5	0	3.9	3.9	1
"1208"	"sub-02"	23	"SC"	3.9	NA	4.8	3	"accept"	14453	6.1	"RU"	TRUE	1	1	3.9	0	3.2	8.5	1
"1209"	"sub-02"	23	"BC"	8.5	9	1	NA	"reject"	15644	0	"RU"	FALSE	0	1	8.3	0	8.6	3.9	1
"1210"	"sub-02"	24	"NC"	3.9	NA	1	NA	"accept"	9688	6.1	"RU"	TRUE	1	0	4.1	0	NA	3.2	1
"1211"	"sub-02"	24	"SC"	3.2	NA	1	3	"accept"	11792	6.8	"RU"	TRUE	1	1	3.9	0	NA	8.6	1
"1212"	"sub-02"	24	"BC"	8.6	8.2	1	NA	"accept"	10912	1.4	"RU"	TRUE	0	1	8.5	0	NA	NA	1
"1213"	"sub-03"	1	"NC"	3.8	NA	3	NA	"accept"	12024	6.2	"RU"	TRUE	NA	NA	NA	0	3.6	4.5	NA
"1214"	"sub-03"	1	"SC"	4.5	NA	1	4	"accept"	11471	5.5	"RU"	TRUE	NA	1	NA	0	2.8	5.5	NA
"1215"	"sub-03"	1	"BC"	5.5	4.3	3.8	NA	"accept"	11671	4.5	"RU"	TRUE	NA	1	NA	0	NA	3.6	NA
"1216"	"sub-03"	2	"NC"	3.6	NA	0.1	NA	"accept"	10443	6.4	"RU"	TRUE	1	1	3.8	0	2.9	2.8	1
"1217"	"sub-03"	2	"SC"	2.8	NA	2	3.5	"accept"	11326	7.2	"RU"	TRUE	1	1	4.5	0	2.9	NA	1
"1218"	"sub-03"	2	"BC"	NA	100	100	NA	NA	NA	NA	"RU"	NA	1	1	5.5	0	6.5	2.9	NA
"1219"	"sub-03"	3	"NC"	2.9	NA	4	NA	"reject"	5284	0	"RU"	FALSE	1	NA	3.6	0	3.4	2.9	1
"1220"	"sub-03"	3	"SC"	2.9	NA	2.2	0.1	"accept"	7030	7.1	"RU"	TRUE	1	0	2.8	0	3.5	6.5	0
"1221"	"sub-03"	3	"BC"	6.5	8	4.2	NA	"reject"	5365	0	"RU"	FALSE	NA	1	NA	0	8.1	3.4	NA
"1222"	"sub-03"	4	"NC"	3.4	NA	4	NA	"reject"	7286	0	"RU"	FALSE	0	0	2.9	0	2.9	3.5	1
"1223"	"sub-03"	4	"SC"	3.5	NA	3.6	3.2	"accept"	8174	6.5	"RU"	TRUE	1	0	2.9	0	3.3	8.1	0
"1224"	"sub-03"	4	"BC"	8.1	7	2.8	NA	"accept"	8798	1.9	"RU"	TRUE	0	1	6.5	0	NA	2.9	1
"1225"	"sub-03"	5	"NC"	2.9	NA	4.4	NA	"reject"	10476	0	"RU"	FALSE	0	1	3.4	0	NA	3.3	0
"1226"	"sub-03"	5	"SC"	3.3	NA	2	0.1	"accept"	11411	6.7	"RU"	TRUE	1	0	3.5	0	3.3	NA	1
"1227"	"sub-03"	5	"BC"	NA	100	100	NA	NA	NA	NA	"RU"	NA	1	1	8.1	0	7.7	NA	NA
"1228"	"sub-03"	6	"NC"	NA	NA	100	NA	NA	NA	NA	"RU"	NA	0	NA	2.9	0	4.1	3.3	NA
"1229"	"sub-03"	6	"SC"	3.3	NA	0.1	4	"accept"	14687	6.7	"RU"	TRUE	1	NA	3.3	0	3.1	7.7	1
"1230"	"sub-03"	6	"BC"	7.7	5.7	2	NA	"accept"	14665	2.3	"RU"	TRUE	NA	1	NA	0	7.7	4.1	NA
"1231"	"sub-03"	7	"NC"	4.1	NA	4.5	NA	"reject"	11709	0	"RU"	FALSE	NA	1	NA	0	4.4	3.1	NA
"1232"	"sub-03"	7	"SC"	3.1	NA	1	4	"accept"	13780	6.9	"RU"	TRUE	1	0	3.3	0	NA	7.7	1
"1233"	"sub-03"	7	"BC"	7.7	8.5	5	NA	"reject"	16346	0	"RU"	FALSE	1	1	7.7	0	8.1	4.4	1
"1234"	"sub-03"	8	"NC"	4.4	NA	6.9	NA	"reject"	6455	0	"RU"	FALSE	0	0	4.1	0	NA	NA	1
"1235"	"sub-03"	8	"SC"	NA	NA	100	100	NA	NA	NA	"RU"	NA	1	0	3.1	0	3.1	8.1	NA
"1236"	"sub-03"	8	"BC"	8.1	8.4	4	NA	"reject"	6696	0	"RU"	FALSE	0	NA	7.7	0	8.7	NA	1
"1237"	"sub-03"	9	"NC"	NA	NA	100	NA	NA	NA	NA	"RU"	NA	0	0	4.4	0	5.9	3.1	NA
"1238"	"sub-03"	9	"SC"	3.1	NA	0	0	"accept"	9391	6.9	"RU"	TRUE	NA	NA	NA	0	2.9	8.7	NA
"1239"	"sub-03"	9	"BC"	8.7	7.9	2.2	NA	"accept"	11401	1.3	"RU"	TRUE	0	1	8.1	0	NA	5.9	1
"1240"	"sub-03"	10	"NC"	5.9	NA	1.8	NA	"accept"	8682	4.1	"RU"	TRUE	NA	1	NA	0	6.1	2.9	NA
"1241"	"sub-03"	10	"SC"	2.9	NA	3.2	4	"reject"	10818	0	"RU"	FALSE	1	1	3.1	0	3	NA	1
"1242"	"sub-03"	10	"BC"	NA	100	100	NA	NA	NA	NA	"RU"	NA	1	0	8.7	0	8.6	6.1	NA
"1243"	"sub-03"	11	"NC"	6.1	NA	5.6	NA	"accept"	12274	3.9	"RU"	TRUE	1	NA	5.9	0	4.7	3	0
"1244"	"sub-03"	11	"SC"	3	NA	2	4	"accept"	11531	7	"RU"	TRUE	0	1	2.9	0	3.2	8.6	1
"1245"	"sub-03"	11	"BC"	8.6	7.9	4.5	NA	"accept"	14580	1.4	"RU"	TRUE	NA	1	NA	0	8.2	4.7	NA
"1246"	"sub-03"	12	"NC"	4.7	NA	4	NA	"accept"	8521	5.3	"RU"	TRUE	1	1	6.1	0	5	3.2	1
"1247"	"sub-03"	12	"SC"	3.2	NA	2.8	3	"accept"	8225	6.8	"RU"	TRUE	1	1	3	0	2.9	8.2	0
"1248"	"sub-03"	12	"BC"	8.2	8.9	4.5	NA	"reject"	10393	0	"RU"	FALSE	1	1	8.6	0	8.7	5	1
"1249"	"sub-03"	13	"NC"	5	NA	1.6	NA	"accept"	10712	5	"RU"	TRUE	1	0	4.7	0	NA	2.9	0
"1250"	"sub-03"	13	"SC"	2.9	NA	4.6	1.1	"accept"	9800	7.1	"RU"	TRUE	1	1	3.2	0	2.9	8.7	1
"1251"	"sub-03"	13	"BC"	8.7	5	4	NA	"accept"	12911	1.3	"RU"	TRUE	0	1	8.2	0	8.6	NA	1
"1252"	"sub-03"	14	"NC"	NA	NA	100	NA	NA	NA	NA	"RU"	NA	1	1	5	0	4.9	2.9	NA
"1253"	"sub-03"	14	"SC"	2.9	NA	1	0	"accept"	9465	7.1	"RU"	TRUE	1	NA	2.9	0	NA	8.6	1
"1254"	"sub-03"	14	"BC"	8.6	8.1	1	NA	"accept"	12578	1.4	"RU"	TRUE	1	1	8.7	0	8.7	4.9	1
"1255"	"sub-03"	15	"NC"	4.9	NA	1.8	NA	"accept"	13818	5.1	"RU"	TRUE	NA	1	NA	0	4.5	NA	NA
"1256"	"sub-03"	15	"SC"	NA	NA	100	100	NA	NA	NA	"RU"	NA	1	1	2.9	0	3.4	8.7	NA
"1257"	"sub-03"	15	"BC"	8.7	8.4	7	NA	"accept"	11903	1.3	"RU"	TRUE	1	NA	8.6	0	8.7	4.5	0
"1258"	"sub-03"	16	"NC"	4.5	NA	4	NA	"accept"	18101	5.5	"RU"	TRUE	1	1	4.9	0	4.5	3.4	1
"1259"	"sub-03"	16	"SC"	3.4	NA	3.9	4.8	"reject"	19161	0	"RU"	FALSE	NA	1	NA	0	2.6	8.7	NA
"1260"	"sub-03"	16	"BC"	8.7	6.1	0	NA	"accept"	18519	1.3	"RU"	TRUE	1	0	8.7	0	8.7	4.5	1
"1261"	"sub-03"	17	"NC"	4.5	NA	0	NA	"accept"	8761	5.5	"RU"	TRUE	1	1	4.5	0	4.3	2.6	1
"1262"	"sub-03"	17	"SC"	2.6	NA	1	0.2	"accept"	8360	7.4	"RU"	TRUE	0	1	3.4	0	2.7	8.7	0
"1263"	"sub-03"	17	"BC"	8.7	7.8	0.1	NA	"accept"	9757	1.3	"RU"	TRUE	1	1	8.7	0	NA	4.3	1
"1264"	"sub-03"	18	"NC"	4.3	NA	3	NA	"accept"	14529	5.7	"RU"	TRUE	1	1	4.5	0	4.1	2.7	1
"1265"	"sub-03"	18	"SC"	2.7	NA	0.5	0.1	"accept"	13674	7.3	"RU"	TRUE	1	1	2.6	0	NA	NA	0
"1266"	"sub-03"	18	"BC"	NA	100	100	NA	NA	NA	NA	"RU"	NA	1	1	8.7	0	8.3	4.1	NA
"1267"	"sub-03"	19	"NC"	4.1	NA	0.1	NA	"accept"	13050	5.9	"RU"	TRUE	1	NA	4.3	0	NA	NA	1
"1268"	"sub-03"	19	"SC"	NA	NA	100	100	NA	NA	NA	"RU"	NA	1	1	2.7	0	2.8	8.3	NA
"1269"	"sub-03"	19	"BC"	8.3	6.9	6.3	NA	"accept"	15550	1.7	"RU"	TRUE	NA	NA	NA	0	8.1	NA	NA
"1270"	"sub-03"	20	"NC"	NA	NA	100	NA	NA	NA	NA	"RU"	NA	1	1	4.1	0	2.9	2.8	NA
"1271"	"sub-03"	20	"SC"	2.8	NA	2.9	0.1	"accept"	11135	7.2	"RU"	TRUE	NA	NA	NA	0	NA	8.1	NA
