onset	duration	Event Type
0.0166	6.0165	Picture
20.7639	0	Nothing
20.7639	0	Pulse
23.0331	0	Pulse
25.3104	0	Pulse
27.5957	0	Pulse
28.7659	8.0165	Picture
29.865	0	Pulse
32.1422	0	Pulse
34.4195	0	Pulse
36.7048	0	Pulse
38.9741	0	Pulse
41.2514	0	Pulse
41.7989	2.0167	Picture
43.5286	0	Pulse
45.8059	0	Pulse
48.0832	0	Pulse
50.3605	0	Pulse
52.6457	0	Pulse
54.915	0	Pulse
55.1147	0	Response
55.9138	0	Response
56.0496	0	Response
57.1923	0	Pulse
57.2319	0	Response
57.4	0	Response
57.5518	0	Response
57.6153	0	Response
57.7196	0	Response
57.9514	0	Response
59.4696	0	Pulse
61.7549	0	Pulse
61.7818	6.0165	Picture
64.0241	0	Pulse
66.3015	0	Pulse
68.5787	0	Pulse
70.856	0	Pulse
73.1333	0	Pulse
75.4105	0	Pulse
75.8148	8.0165	Picture
77.6958	0	Pulse
79.9651	0	Pulse
82.2424	0	Pulse
84.5197	0	Pulse
86.8049	0	Pulse
88.8478	2.0167	Picture
89.0742	0	Pulse
91.3515	0	Pulse
93.6288	0	Pulse
95.906	0	Pulse
98.1833	0	Pulse
100.461	0	Pulse
102.251	0	Response
102.442	0	Response
102.594	0	Response
102.722	0	Response
102.746	0	Pulse
102.81	0	Response
102.914	0	Response
103.353	0	Response
103.441	0	Response
103.641	0	Response
105.015	0	Pulse
107.292	0	Pulse
108.831	6.0165	Picture
109.57	0	Pulse
111.847	0	Pulse
114.124	0	Pulse
116.402	0	Pulse
118.687	0	Pulse
120.956	0	Pulse
122.864	8.0165	Picture
123.233	0	Pulse
125.511	0	Pulse
127.796	0	Pulse
130.065	0	Pulse
132.343	0	Pulse
134.62	0	Pulse
135.897	2.0167	Picture
136.897	0	Pulse
139.174	0	Pulse
141.452	0	Pulse
143.737	0	Pulse
146.006	0	Pulse
148.283	0	Pulse
148.459	0	Response
149.53	0	Response
149.754	0	Response
149.881	0	Response
149.953	0	Response
150.057	0	Response
150.137	0	Response
150.209	0	Response
150.329	0	Response
150.561	0	Pulse
152.846	0	Pulse
155.115	0	Pulse
155.88	6.0165	Picture
157.393	0	Pulse
159.67	0	Pulse
161.947	0	Pulse
164.224	0	Pulse
166.502	0	Pulse
168.787	0	Pulse
168.913	7.0165	Picture
171.056	0	Pulse
173.333	0	Pulse
175.611	0	Pulse
177.888	0	Pulse
180.165	0	Pulse
180.946	2.0166	Picture
182.443	0	Pulse
184.728	0	Pulse
186.997	0	Pulse
188.284	0	Response
188.827	0	Response
189.035	0	Response
189.274	0	Pulse
191.552	0	Pulse
193.837	0	Pulse
194.929	6.0165	Picture
196.106	0	Pulse
198.383	0	Pulse
200.661	0	Pulse
