onset	duration	Event Type
0.0166	6.0068	Picture
18.3887	0	Nothing
18.3887	0	Pulse
20.6686	0	Pulse
22.9486	0	Pulse
24.3944	6.0068	Picture
25.2285	0	Pulse
27.5084	0	Pulse
29.7884	0	Pulse
32.0683	0	Pulse
34.3482	0	Pulse
35.4069	2.0023	Picture
36.6201	0	Pulse
38.9081	0	Pulse
41.188	0	Pulse
43.468	0	Pulse
45.4198	0	Response
45.6438	0	Response
45.7398	0	Pulse
46.0038	0	Response
46.1637	0	Response
48.0278	0	Pulse
49.6597	0	Response
49.7232	6.0069	Picture
50.3077	0	Pulse
52.5876	0	Pulse
54.8676	0	Pulse
57.1395	0	Pulse
59.4274	0	Pulse
61.7074	0	Pulse
61.7369	6.0069	Picture
63.9873	0	Pulse
66.2593	0	Pulse
68.5471	0	Pulse
70.8271	0	Pulse
72.7495	2.0023	Picture
73.107	0	Pulse
75.3869	0	Pulse
77.6668	0	Pulse
79.9468	0	Pulse
82.2269	0	Pulse
82.6187	0	Response
82.8506	0	Response
83.0346	0	Response
83.1387	0	Response
84.1706	0	Response
84.3146	0	Response
84.4106	0	Response
84.5066	0	Pulse
84.5625	0	Response
86.0425	0	Response
86.098	6.0069	Picture
86.7786	0	Pulse
89.0665	0	Pulse
91.3464	0	Pulse
93.6264	0	Pulse
95.9063	0	Pulse
98.1117	6.0068	Picture
98.1862	0	Pulse
100.466	0	Pulse
102.746	0	Pulse
105.026	0	Pulse
107.298	0	Pulse
109.124	2.0022	Picture
109.586	0	Pulse
111.866	0	Pulse
114.146	0	Pulse
116.29	0	Response
116.426	0	Pulse
117.298	0	Response
117.626	0	Response
118.346	0	Response
118.706	0	Pulse
119.737	0	Response
120.281	0	Response
120.986	0	Pulse
121.017	0	Response
121.073	0	Response
121.249	0	Response
121.409	0	Response
122.025	0	Response
122.089	6.0069	Picture
123.265	0	Pulse
125.545	0	Pulse
127.817	0	Pulse
130.105	0	Pulse
132.385	0	Pulse
134.665	0	Pulse
136.937	0	Pulse
137.106	7.008	Picture
139.225	0	Pulse
141.505	0	Pulse
143.785	0	Pulse
146.065	0	Pulse
148.345	0	Pulse
150.625	0	Pulse
152.905	0	Pulse
153.124	2.0023	Picture
155.184	0	Pulse
157.456	0	Pulse
159.744	0	Pulse
162.008	0	Response
162.024	0	Pulse
162.464	0	Response
164.248	0	Response
164.304	0	Pulse
164.4	0	Response
164.904	0	Response
165.032	0	Response
166.064	0	Response
166.584	0	Pulse
168.864	0	Pulse
169.109	6.0068	Picture
171.144	0	Pulse
173.424	0	Pulse
175.704	0	Pulse
177.976	0	Pulse
180.264	0	Pulse
182.544	0	Pulse
184.126	7.008	Picture
184.823	0	Pulse
187.095	0	Pulse
189.383	0	Pulse
191.663	0	Pulse
193.943	0	Pulse
196.221	0	Pulse
198.495	0	Pulse
200.145	2.0023	Picture
200.783	0	Pulse
203.063	0	Pulse
205.343	0	Pulse
207.615	0	Pulse
207.983	0	Response
209.903	0	Pulse
211.031	0	Response
211.463	0	Response
211.647	0	Response
211.735	0	Response
211.887	0	Response
212.183	0	Pulse
212.391	0	Response
212.511	0	Response
212.879	0	Response
212.999	0	Response
213.135	0	Response
213.246	0	Response
214.463	0	Pulse
214.75	0	Response
216.13	6.0068	Picture
216.743	0	Pulse
219.022	0	Pulse
221.302	0	Pulse
231.147	7.008	Picture
247.165	2.0022	Picture
254.156	2.0022	Picture
267.171	7.008	Picture
280.186	2.0023	Picture
289.26	0	Response
296.187	6.0068	Picture
311.204	7.008	Picture
324.219	2.0023	Picture
332.363	0	Response
334.283	0	Response
334.651	0	Response
335.107	0	Response
335.267	0	Response
340.221	6.0068	Picture
355.238	7.008	Picture
368.253	2.0023	Picture
378.153	0	Response
378.857	0	Response
379.713	0	Response
379.825	0	Response
380.433	0	Response
380.537	0	Response
382.001	0	Response
384.254	6.0068	Picture
395.267	6.0069	Picture
406.279	2.0023	Picture
419.008	0	Response
419.744	0	Response
420.48	0	Response
420.824	0	Response
422.656	0	Response
423.282	6.0068	Picture
434.295	6.0069	Picture
445.307	2.0023	Picture
457.863	0	Response
461.263	0	Response
461.335	0	Response
462.31	6.0068	Picture
473.322	6.0069	Picture
484.335	2.0023	Picture
496.934	0	Response
497.838	0	Response
498.158	0	Response
498.526	0	Response
498.606	0	Response
501.338	6.0068	Picture
513.351	6.0068	Picture
524.364	2.0023	Picture
539.156	0	Response
540.669	0	Response
540.669	0	Response
544.354	6.0068	Picture
556.367	6.0068	Picture
567.38	2.0023	Picture
581.915	0	Response
583.259	0	Response
583.427	0	Response
587.369	6.0069	Picture
599.383	6.0069	Picture
610.395	2.0023	Picture
624.395	2.0022	Picture
635.407	6.0069	Picture
650.424	2.0023	Picture
659.865	0	Response
665.425	6.0069	Picture
678.44	6.0068	Picture
693.457	2	Picture
701.449	2.0023	Picture
712.462	6.0068	Picture
727.479	2.0023	Picture
736.75	0	Response
742.479	6.0069	Picture
756.495	6.0068	Picture
770.511	2.0023	Picture
774.397	0	Response
775.901	0	Response
775.997	0	Response
781.507	6.0069	Picture
795.523	6.0068	Picture
809.539	2.0023	Picture
813.212	0	Response
815.068	0	Response
815.068	0	Response
820.535	6.0069	Picture
834.551	6.0068	Picture
848.567	2.0023	Picture
