onset	duration	Event Type
0.0166	6.0069	Picture
16.7979	0	Nothing
16.7979	0	Pulse
19.0778	0	Pulse
21.3498	0	Pulse
21.8083	8.0093	Picture
23.6297	0	Pulse
25.9177	0	Pulse
28.1977	0	Pulse
30.4696	0	Pulse
32.7576	0	Pulse
35.0345	0	Pulse
36.8256	2.0023	Picture
37.3175	0	Pulse
39.5894	0	Pulse
41.8774	0	Pulse
42.3814	0	Response
42.5733	0	Response
44.1574	0	Pulse
44.3254	0	Response
44.5093	0	Response
45.8053	0	Response
46.4373	0	Pulse
47.8216	6.0069	Picture
48.7093	0	Pulse
50.9972	0	Pulse
53.2772	0	Pulse
55.5571	0	Pulse
57.8291	0	Pulse
58.8343	8.0092	Picture
60.1174	0	Pulse
62.397	0	Pulse
64.677	0	Pulse
66.9489	0	Pulse
69.2369	0	Pulse
71.5168	0	Pulse
73.7968	0	Pulse
73.8516	2.0023	Picture
76.0687	0	Pulse
78.3567	0	Pulse
80.6367	0	Pulse
80.7646	0	Response
80.8206	0	Response
81.4206	0	Response
81.5887	0	Response
82.9166	0	Pulse
84.9405	0	Response
84.9978	6.0069	Picture
85.1966	0	Pulse
87.4765	0	Pulse
89.7565	0	Pulse
92.0364	0	Pulse
94.3084	0	Pulse
96.0104	8.0093	Picture
96.5963	0	Pulse
98.8763	0	Pulse
101.156	0	Pulse
103.428	0	Pulse
105.716	0	Pulse
107.996	0	Pulse
110.276	0	Pulse
111.028	2.0023	Picture
112.548	0	Pulse
114.836	0	Pulse
117.116	0	Pulse
118.044	0	Response
118.252	0	Response
118.58	0	Response
118.788	0	Response
119.388	0	Pulse
120.052	0	Response
120.26	0	Response
121.668	0	Pulse
121.74	0	Response
121.924	0	Response
122.3	0	Response
122.476	0	Response
122.891	0	Response
123.036	0	Response
123.956	0	Pulse
124.524	0	Response
124.577	6.0069	Picture
126.236	0	Pulse
128.508	0	Pulse
130.788	0	Pulse
133.076	0	Pulse
135.356	0	Pulse
137.627	0	Pulse
138.593	8.0092	Picture
139.916	0	Pulse
142.195	0	Pulse
144.475	0	Pulse
